attendance_id,member_id,class_id,attended,member_name,age,gender,membership_type,is_active,class_name,difficulty,trainer_id,schedule_time,trainer_name,specialty,experience_years,payment_id,amount,method
279,171,10,1,Brandon Hayden,33,Female,Yearly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,351,7500,Wallet
279,171,10,1,Brandon Hayden,33,Female,Yearly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,352,800,Cash
279,171,10,1,Brandon Hayden,33,Female,Yearly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,353,2100,Card
280,12,8,1,Thomas Ellis,32,Male,Quarterly,1,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,26,2100,Transfer
280,12,8,1,Thomas Ellis,32,Male,Quarterly,1,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,27,800,Wallet
281,102,20,1,Linda Dodson DVM,42,Male,Quarterly,0,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,203,800,Wallet
281,102,20,1,Linda Dodson DVM,42,Male,Quarterly,0,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,204,2100,Card
281,102,20,1,Linda Dodson DVM,42,Male,Quarterly,0,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,205,800,Card
282,15,1,1,Ann Williams,22,Male,Yearly,0,Zumba Dance,Intermediate,5,46:07.4,Cristian Santos,Zumba,3,32,7500,Wallet
283,53,10,1,Taylor Harris,24,Male,Monthly,0,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,99,7500,Card
283,53,10,1,Taylor Harris,24,Male,Monthly,0,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,100,2100,Wallet
283,53,10,1,Taylor Harris,24,Male,Monthly,0,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,101,800,Transfer
284,55,5,1,Paul Jones,29,Female,Quarterly,0,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,105,2100,Wallet
284,55,5,1,Paul Jones,29,Female,Quarterly,0,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,106,7500,Wallet
285,196,9,1,Matthew Hoover,34,Male,Quarterly,0,CrossFit WOD,Advanced,8,46:31.4,Gina Moore,Pilates,8,398,2100,Wallet
285,196,9,1,Matthew Hoover,34,Male,Quarterly,0,CrossFit WOD,Advanced,8,46:31.4,Gina Moore,Pilates,8,399,2100,Wallet
286,75,11,1,Shane Garrison,41,Female,Monthly,1,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,151,800,Transfer
286,75,11,1,Shane Garrison,41,Female,Monthly,1,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,152,2100,Wallet
287,31,1,1,Joseph Martinez,47,Male,Yearly,1,Zumba Dance,Intermediate,5,46:07.4,Cristian Santos,Zumba,3,58,7500,Cash
287,31,1,1,Joseph Martinez,47,Male,Yearly,1,Zumba Dance,Intermediate,5,46:07.4,Cristian Santos,Zumba,3,59,7500,Card
287,31,1,1,Joseph Martinez,47,Male,Yearly,1,Zumba Dance,Intermediate,5,46:07.4,Cristian Santos,Zumba,3,60,7500,Card
288,128,14,1,Jennifer Espinoza,36,Male,Quarterly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,260,2100,Wallet
288,128,14,1,Jennifer Espinoza,36,Male,Quarterly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,261,800,Card
289,45,5,1,Mrs. Rachel Gibson,21,Male,Monthly,0,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,87,7500,Transfer
289,45,5,1,Mrs. Rachel Gibson,21,Male,Monthly,0,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,88,2100,Wallet
290,98,18,1,Matthew Smith,52,Female,Monthly,0,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,196,2100,Wallet
291,181,8,1,Peter Garrett,26,Female,Monthly,0,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,368,800,Card
292,129,18,1,Lori Garcia,38,Male,Monthly,0,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,262,7500,Transfer
292,129,18,1,Lori Garcia,38,Male,Monthly,0,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,263,7500,Transfer
292,129,18,1,Lori Garcia,38,Male,Monthly,0,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,264,800,Wallet
293,172,12,1,Tiffany Key,48,Female,Quarterly,1,Yoga Flow,Intermediate,6,42:22.6,Connie Lawrence,Zumba,13,354,2100,Transfer
294,19,13,1,Debra Davidson,43,Female,Monthly,0,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,40,2100,Wallet
295,190,2,1,Jennifer Villa,24,Male,Yearly,0,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,386,7500,Card
295,190,2,1,Jennifer Villa,24,Male,Yearly,0,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,387,2100,Cash
295,190,2,1,Jennifer Villa,24,Male,Yearly,0,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,388,800,Wallet
296,112,1,1,Paul Castaneda,47,Female,Quarterly,0,Zumba Dance,Intermediate,5,46:07.4,Cristian Santos,Zumba,3,224,2100,Cash
296,112,1,1,Paul Castaneda,47,Female,Quarterly,0,Zumba Dance,Intermediate,5,46:07.4,Cristian Santos,Zumba,3,225,2100,Wallet
296,112,1,1,Paul Castaneda,47,Female,Quarterly,0,Zumba Dance,Intermediate,5,46:07.4,Cristian Santos,Zumba,3,226,800,Card
297,118,3,1,Joel Williams,47,Female,Yearly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,237,2100,Cash
297,118,3,1,Joel Williams,47,Female,Yearly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,238,800,Transfer
297,118,3,1,Joel Williams,47,Female,Yearly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,239,7500,Card
298,81,19,1,Brian Hamilton,50,Female,Quarterly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,163,800,Cash
298,81,19,1,Brian Hamilton,50,Female,Quarterly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,164,800,Transfer
298,81,19,1,Brian Hamilton,50,Female,Quarterly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,165,2100,Transfer
299,110,19,1,Taylor Silva,43,Male,Quarterly,1,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,221,7500,Transfer
300,104,14,1,Natasha Wells,41,Female,Monthly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,208,7500,Transfer
300,104,14,1,Natasha Wells,41,Female,Monthly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,209,7500,Card
301,75,4,1,Shane Garrison,41,Female,Monthly,1,Yoga Flow,Intermediate,6,47:04.8,Connie Lawrence,Zumba,13,151,800,Transfer
301,75,4,1,Shane Garrison,41,Female,Monthly,1,Yoga Flow,Intermediate,6,47:04.8,Connie Lawrence,Zumba,13,152,2100,Wallet
302,104,1,1,Natasha Wells,41,Female,Monthly,1,Zumba Dance,Intermediate,5,46:07.4,Cristian Santos,Zumba,3,208,7500,Transfer
302,104,1,1,Natasha Wells,41,Female,Monthly,1,Zumba Dance,Intermediate,5,46:07.4,Cristian Santos,Zumba,3,209,7500,Card
303,84,6,1,Kimberly Ball,28,Female,Yearly,1,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,168,7500,Transfer
303,84,6,1,Kimberly Ball,28,Female,Yearly,1,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,169,2100,Card
304,159,15,1,Wanda Torres,27,Female,Monthly,1,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,324,800,Wallet
305,177,12,1,Donna Landry,35,Female,Monthly,0,Yoga Flow,Intermediate,6,42:22.6,Connie Lawrence,Zumba,13,361,2100,Card
306,23,14,1,Phillip Ryan,55,Female,Yearly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,47,2100,Cash
307,28,8,1,Joshua Baker,51,Female,Yearly,0,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,54,7500,Wallet
307,28,8,1,Joshua Baker,51,Female,Yearly,0,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,55,800,Wallet
308,112,19,1,Paul Castaneda,47,Female,Quarterly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,224,2100,Cash
308,112,19,1,Paul Castaneda,47,Female,Quarterly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,225,2100,Wallet
308,112,19,1,Paul Castaneda,47,Female,Quarterly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,226,800,Card
309,103,17,1,Kathy Rivas,45,Male,Yearly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,206,800,Transfer
309,103,17,1,Kathy Rivas,45,Male,Yearly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,207,7500,Wallet
310,21,13,1,Jonathan White,43,Female,Monthly,1,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,43,2100,Transfer
311,80,11,1,Wesley White,31,Female,Monthly,1,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,162,800,Card
312,57,11,1,Sherry Wood,21,Male,Monthly,0,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,108,800,Cash
312,57,11,1,Sherry Wood,21,Male,Monthly,0,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,109,800,Card
312,57,11,1,Sherry Wood,21,Male,Monthly,0,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,110,7500,Wallet
313,200,6,1,Wayne Morgan,46,Male,Quarterly,1,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,407,7500,Wallet
314,20,17,1,Jesse Mckay,54,Female,Monthly,1,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,41,7500,Card
314,20,17,1,Jesse Mckay,54,Female,Monthly,1,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,42,7500,Cash
315,163,4,1,David Mann,47,Female,Quarterly,0,Yoga Flow,Intermediate,6,47:04.8,Connie Lawrence,Zumba,13,331,2100,Transfer
316,136,17,1,Nicholas Adams,52,Male,Quarterly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,280,2100,Transfer
317,50,12,1,Cody Larson,45,Female,Quarterly,1,Yoga Flow,Intermediate,6,42:22.6,Connie Lawrence,Zumba,13,95,2100,Card
318,90,5,1,April Mitchell,27,Male,Monthly,0,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,179,7500,Cash
318,90,5,1,April Mitchell,27,Male,Monthly,0,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,180,2100,Wallet
318,90,5,1,April Mitchell,27,Male,Monthly,0,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,181,2100,Transfer
319,61,4,1,Juan Nelson,47,Female,Quarterly,1,Yoga Flow,Intermediate,6,47:04.8,Connie Lawrence,Zumba,13,118,7500,Wallet
319,61,4,1,Juan Nelson,47,Female,Quarterly,1,Yoga Flow,Intermediate,6,47:04.8,Connie Lawrence,Zumba,13,119,2100,Cash
319,61,4,1,Juan Nelson,47,Female,Quarterly,1,Yoga Flow,Intermediate,6,47:04.8,Connie Lawrence,Zumba,13,120,2100,Wallet
320,38,9,1,Megan Joyce,22,Male,Monthly,1,CrossFit WOD,Advanced,8,46:31.4,Gina Moore,Pilates,8,73,2100,Card
320,38,9,1,Megan Joyce,22,Male,Monthly,1,CrossFit WOD,Advanced,8,46:31.4,Gina Moore,Pilates,8,74,2100,Card
321,51,6,1,Bryan Zamora,47,Male,Yearly,0,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,96,7500,Wallet
321,51,6,1,Bryan Zamora,47,Male,Yearly,0,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,97,2100,Wallet
322,155,5,1,Benjamin Soto,54,Male,Quarterly,1,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,318,800,Transfer
323,195,3,1,Patrick Thornton,36,Female,Monthly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,396,7500,Transfer
323,195,3,1,Patrick Thornton,36,Female,Monthly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,397,7500,Card
324,46,16,1,Whitney Peters,39,Male,Yearly,0,Cardio Blast,Advanced,7,46:26.8,Abigail Shaffer,Pilates,3,89,800,Cash
324,46,16,1,Whitney Peters,39,Male,Yearly,0,Cardio Blast,Advanced,7,46:26.8,Abigail Shaffer,Pilates,3,90,2100,Transfer
325,119,19,1,Gabriel Juarez,42,Female,Quarterly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,240,800,Cash
325,119,19,1,Gabriel Juarez,42,Female,Quarterly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,241,800,Wallet
325,119,19,1,Gabriel Juarez,42,Female,Quarterly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,242,2100,Transfer
326,195,19,1,Patrick Thornton,36,Female,Monthly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,396,7500,Transfer
326,195,19,1,Patrick Thornton,36,Female,Monthly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,397,7500,Card
327,115,19,1,Michael Powell,23,Male,Yearly,1,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,233,800,Transfer
328,165,20,1,Mary Peck,31,Female,Quarterly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,334,800,Cash
328,165,20,1,Mary Peck,31,Female,Quarterly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,335,2100,Transfer
328,165,20,1,Mary Peck,31,Female,Quarterly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,336,7500,Wallet
329,83,11,1,Dawn Fletcher,18,Female,Monthly,1,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,167,7500,Card
330,39,15,1,Gerald Hensley,53,Male,Quarterly,1,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,75,7500,Wallet
330,39,15,1,Gerald Hensley,53,Male,Quarterly,1,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,76,7500,Wallet
331,18,16,1,Alexandra Le,21,Male,Monthly,1,Cardio Blast,Advanced,7,46:26.8,Abigail Shaffer,Pilates,3,39,800,Transfer
332,114,10,1,Daniel Graham,23,Female,Yearly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,230,800,Cash
332,114,10,1,Daniel Graham,23,Female,Yearly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,231,2100,Cash
332,114,10,1,Daniel Graham,23,Female,Yearly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,232,2100,Transfer
333,71,19,1,Brittany Spears,26,Female,Quarterly,1,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,142,2100,Wallet
333,71,19,1,Brittany Spears,26,Female,Quarterly,1,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,143,7500,Transfer
333,71,19,1,Brittany Spears,26,Female,Quarterly,1,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,144,800,Card
334,15,12,1,Ann Williams,22,Male,Yearly,0,Yoga Flow,Intermediate,6,42:22.6,Connie Lawrence,Zumba,13,32,7500,Wallet
335,130,3,1,Lindsay Martinez,32,Female,Yearly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,265,7500,Transfer
335,130,3,1,Lindsay Martinez,32,Female,Yearly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,266,7500,Wallet
335,130,3,1,Lindsay Martinez,32,Female,Yearly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,267,7500,Transfer
336,80,15,1,Wesley White,31,Female,Monthly,1,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,162,800,Card
337,116,2,1,Cameron Dean,32,Male,Monthly,0,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,234,2100,Transfer
337,116,2,1,Cameron Dean,32,Male,Monthly,0,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,235,2100,Transfer
338,15,12,1,Ann Williams,22,Male,Yearly,0,Yoga Flow,Intermediate,6,42:22.6,Connie Lawrence,Zumba,13,32,7500,Wallet
339,74,3,1,Rita Adams,26,Female,Monthly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,149,2100,Wallet
339,74,3,1,Rita Adams,26,Female,Monthly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,150,7500,Wallet
340,166,3,1,Maria Kerr,35,Female,Yearly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,337,800,Cash
340,166,3,1,Maria Kerr,35,Female,Yearly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,338,800,Card
340,166,3,1,Maria Kerr,35,Female,Yearly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,339,7500,Transfer
341,158,20,1,Joseph Hayes,45,Female,Yearly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,323,7500,Card
342,130,13,1,Lindsay Martinez,32,Female,Yearly,0,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,265,7500,Transfer
342,130,13,1,Lindsay Martinez,32,Female,Yearly,0,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,266,7500,Wallet
342,130,13,1,Lindsay Martinez,32,Female,Yearly,0,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,267,7500,Transfer
343,119,19,1,Gabriel Juarez,42,Female,Quarterly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,240,800,Cash
343,119,19,1,Gabriel Juarez,42,Female,Quarterly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,241,800,Wallet
343,119,19,1,Gabriel Juarez,42,Female,Quarterly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,242,2100,Transfer
344,142,2,1,Peter Vaughn DDS,34,Female,Quarterly,0,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,293,2100,Wallet
344,142,2,1,Peter Vaughn DDS,34,Female,Quarterly,0,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,294,7500,Transfer
345,116,19,1,Cameron Dean,32,Male,Monthly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,234,2100,Transfer
345,116,19,1,Cameron Dean,32,Male,Monthly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,235,2100,Transfer
346,167,7,1,Christopher Parker,51,Male,Monthly,0,Pilates Core,Beginner,5,43:52.0,Cristian Santos,Zumba,3,340,800,Cash
346,167,7,1,Christopher Parker,51,Male,Monthly,0,Pilates Core,Beginner,5,43:52.0,Cristian Santos,Zumba,3,341,7500,Wallet
347,83,20,1,Dawn Fletcher,18,Female,Monthly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,167,7500,Card
348,122,17,1,Rachael Pearson,21,Male,Monthly,1,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,248,800,Card
348,122,17,1,Rachael Pearson,21,Male,Monthly,1,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,249,800,Cash
348,122,17,1,Rachael Pearson,21,Male,Monthly,1,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,250,800,Cash
349,39,2,1,Gerald Hensley,53,Male,Quarterly,1,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,75,7500,Wallet
349,39,2,1,Gerald Hensley,53,Male,Quarterly,1,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,76,7500,Wallet
350,116,4,1,Cameron Dean,32,Male,Monthly,0,Yoga Flow,Intermediate,6,47:04.8,Connie Lawrence,Zumba,13,234,2100,Transfer
350,116,4,1,Cameron Dean,32,Male,Monthly,0,Yoga Flow,Intermediate,6,47:04.8,Connie Lawrence,Zumba,13,235,2100,Transfer
351,88,3,1,Cameron Fisher,41,Male,Quarterly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,176,2100,Card
351,88,3,1,Cameron Fisher,41,Male,Quarterly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,177,7500,Wallet
352,130,6,1,Lindsay Martinez,32,Female,Yearly,0,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,265,7500,Transfer
352,130,6,1,Lindsay Martinez,32,Female,Yearly,0,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,266,7500,Wallet
352,130,6,1,Lindsay Martinez,32,Female,Yearly,0,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,267,7500,Transfer
353,11,8,1,Sherri Edwards,20,Male,Quarterly,0,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,24,7500,Transfer
353,11,8,1,Sherri Edwards,20,Male,Quarterly,0,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,25,7500,Cash
354,182,15,1,Joshua Pennington,54,Female,Quarterly,1,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,369,2100,Transfer
354,182,15,1,Joshua Pennington,54,Female,Quarterly,1,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,370,800,Cash
355,113,17,1,Paul Payne,50,Female,Yearly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,227,800,Cash
355,113,17,1,Paul Payne,50,Female,Yearly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,228,2100,Wallet
355,113,17,1,Paul Payne,50,Female,Yearly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,229,7500,Cash
356,134,20,1,Jessica Gross,54,Female,Quarterly,0,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,275,800,Wallet
356,134,20,1,Jessica Gross,54,Female,Quarterly,0,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,276,800,Wallet
357,41,12,1,Thomas Ramos,43,Female,Quarterly,1,Yoga Flow,Intermediate,6,42:22.6,Connie Lawrence,Zumba,13,79,800,Transfer
357,41,12,1,Thomas Ramos,43,Female,Quarterly,1,Yoga Flow,Intermediate,6,42:22.6,Connie Lawrence,Zumba,13,80,800,Wallet
358,96,10,1,Samuel Jones,30,Female,Quarterly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,192,800,Card
358,96,10,1,Samuel Jones,30,Female,Quarterly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,193,800,Transfer
358,96,10,1,Samuel Jones,30,Female,Quarterly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,194,2100,Card
359,100,14,1,Kelly Williams,20,Male,Yearly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,199,800,Cash
359,100,14,1,Kelly Williams,20,Male,Yearly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,200,7500,Cash
359,100,14,1,Kelly Williams,20,Male,Yearly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,201,2100,Wallet
360,199,11,1,Jennifer Pena,28,Female,Yearly,1,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,404,800,Transfer
360,199,11,1,Jennifer Pena,28,Female,Yearly,1,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,405,2100,Cash
360,199,11,1,Jennifer Pena,28,Female,Yearly,1,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,406,2100,Transfer
361,174,20,1,Sydney White,34,Male,Monthly,0,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,357,2100,Transfer
362,14,11,1,Jennifer Robinson,40,Male,Yearly,1,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,31,7500,Transfer
363,17,11,1,Zachary Rice,53,Male,Yearly,1,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,36,7500,Card
363,17,11,1,Zachary Rice,53,Male,Yearly,1,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,37,2100,Card
363,17,11,1,Zachary Rice,53,Male,Yearly,1,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,38,800,Card
364,25,18,1,Sherry Decker,23,Male,Monthly,0,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,50,2100,Cash
365,174,13,1,Sydney White,34,Male,Monthly,0,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,357,2100,Transfer
366,73,9,1,Evelyn Galvan,22,Male,Yearly,1,CrossFit WOD,Advanced,8,46:31.4,Gina Moore,Pilates,8,147,7500,Card
366,73,9,1,Evelyn Galvan,22,Male,Yearly,1,CrossFit WOD,Advanced,8,46:31.4,Gina Moore,Pilates,8,148,7500,Transfer
367,186,20,1,Ronnie Jimenez,27,Male,Yearly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,377,2100,Card
367,186,20,1,Ronnie Jimenez,27,Male,Yearly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,378,800,Wallet
367,186,20,1,Ronnie Jimenez,27,Male,Yearly,1,Pilates Core,Beginner,9,47:12.1,Gabrielle Davis,Strength,2,379,2100,Wallet
368,39,11,1,Gerald Hensley,53,Male,Quarterly,1,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,75,7500,Wallet
368,39,11,1,Gerald Hensley,53,Male,Quarterly,1,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,76,7500,Wallet
369,21,19,1,Jonathan White,43,Female,Monthly,1,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,43,2100,Transfer
370,170,5,1,Andrew Reynolds,23,Female,Monthly,1,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,348,2100,Wallet
370,170,5,1,Andrew Reynolds,23,Female,Monthly,1,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,349,2100,Card
370,170,5,1,Andrew Reynolds,23,Female,Monthly,1,Pilates Core,Intermediate,1,47:07.4,Allison Hill,Zumba,3,350,7500,Cash
371,90,10,1,April Mitchell,27,Male,Monthly,0,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,179,7500,Cash
371,90,10,1,April Mitchell,27,Male,Monthly,0,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,180,2100,Wallet
